Stage,Alt,vTh,Lat,Anom,dAnom
1,92752.57982013,4081.50928134749,30.536190032959,174.797925286305,0.354128935473935
1,93754.1678552432,4087.90879188777,30.5723094940186,174.807367224475,0.355315854560956
1,94750.9609506791,4094.32623823274,30.6084804534912,174.816865307304,0.353621878675181
1,95742.9865553826,4100.77835787365,30.644702911377,174.82642384427,0.355839166053101
1,96730.2797305528,4107.24887624257,30.6809768676758,174.8358007996,0.35135639207524
1,97732.4829263417,4113.85579621946,30.7180309295654,174.844995089139,0.353052574328885
1,98710.3517694166,4120.33551614539,30.7544097900391,174.853827462928,0.348949895529317
1,99683.6210778076,4126.83300366851,30.7908420562744,174.862629649266,0.351599011578019
1,100652.328051019,4133.36112031642,30.8273258209229,174.871335255981,0.35017625255535
1,101616.498103227,4139.91437177762,30.863862991333,174.879909812094,0.349906080224865
1,102576.159778388,4146.48622852482,30.9004535675049,174.888367446254,0.347551403478192
1,103531.332860761,4153.08051493453,30.9370975494385,174.896763042755,0.347937396134749
1,104482.0334571,4159.70183657323,30.9737930297852,174.905174611618,0.345912687246942
1,105428.261433288,4166.34251527212,31.0105438232422,174.913688550808,0.344363481436515
1,106379.981057855,4173.09117032413,31.047737121582,174.922338197041,0.347633733335641
1,107300.63672694,4179.68240417192,31.0839424133301,174.930789409543,0.344112880864991
1,108270.661881779,4186.69601197872,31.1223316192627,174.939810529356,0.345636665655775
1,109235.818386785,4193.74655999757,31.1607799530029,174.948951801254,0.34316341229401
1,110196.084222949,4200.83771347382,31.1992874145508,174.958231510571,0.343432993019372
1,111151.435564482,4207.94637535124,31.2378559112549,174.967764301733,0.340111665723891
1,112101.838851883,4215.11973305389,31.276481628418,174.977369882149,0.343371765309561
1,113047.267541952,4222.30126868963,31.3151702880859,174.987319577378,0.339185680121641
1,113987.687100361,4229.55609641798,31.3539180755615,174.997356210876,0.341506498836553
1,114923.072062843,4236.81496404914,31.392728805542,175.007637839207,0.338799049271839
1,115853.393011847,4244.12905965211,31.4315986633301,175.018042544893,0.338995375708403
1,116778.621420288,4251.45638066472,31.470531463623,175.028767528111,0.337527190640397
1,117698.722413877,4258.84014652615,31.5095272064209,175.039637714984,0.337321597365653
1,118613.667874855,4266.23290380142,31.548583984375,175.050813578583,0.336369126462994
1,119523.437703011,4273.66647607109,31.587703704834,175.062100605697,0.335840068275684
1,120428.028291525,4281.13444091135,31.6268882751465,175.073385417243,0.335078020331384
1,121292.954268329,4288.29755336875,31.664623260498,175.084325816595,0.334912845197718
1,122187.441510323,4295.79692865718,31.703929901123,175.095462386523,0.33385326850769
1,123076.845159978,4303.30552092084,31.7433013916016,175.106382295226,0.332840090530189
1,123961.225738429,4310.80134763688,31.782735824585,175.117087932587,0.333006501501169
1,124840.651386296,4318.32900844898,31.8222351074219,175.127417042478,0.331420714353243
1,125715.175951003,4325.85633746572,31.8617973327637,175.137627356573,0.331596118990542
1,126584.83498744,4333.41680679072,31.901424407959,175.147750053116,0.331921253808588
1,127449.643270347,4341.03763148667,31.9411163330078,175.157879097409,0.328649963396349
1,128276.600966881,4348.38788106867,31.9793434143066,175.167863701588,0.328419790814892
1,129131.842518069,4356.06385910947,32.0191612243652,175.178444589431,0.329155236277358
1,129949.555386713,4363.48355452808,32.0575103759766,175.188756644642,0.32807292057731
1,130762.706495628,4370.93208625929,32.0959205627441,175.199293509359,0.3267923636077
1,131603.534771743,4378.70380516938,32.1359329223633,175.210356308026,0.327596194426565
1,132407.369936288,4386.20533393876,32.1744689941406,175.220879475604,0.325130519227001
1,133238.53449863,4394.02916174129,32.2146110534668,175.231767744412,0.325242408862221
1,134064.792193356,4401.88336220709,32.2548179626465,175.242758687102,0.322839870984262
1,134886.148405827,4409.76662378746,32.2950973510742,175.253830219166,0.323871765054514
1,135702.603472873,4417.6802254766,32.3354415893555,175.264875857444,0.322961609058095
1,136514.161483703,4425.62360750446,32.3758506774902,175.27602859204,0.322170834417163
1,137289.889403548,4433.28389479683,32.4147720336914,175.286882751241,0.320807787588523
1,138091.85166252,4441.28337828107,32.4553184509277,175.298111026636,0.32122682164918
1,138858.371123805,4449.00374986699,32.4943695068359,175.308841975409,0.3204593671857
1,139620.388890982,4456.7538924189,32.5334815979004,175.31965619602,0.319743172652582
1,140377.90387106,4464.55222310469,32.5726623535156,175.330583723633,0.32027882403364
1,141130.910770153,4472.36773243592,32.6119041442871,175.34169669146,0.317363041453192
1,141879.413555793,4480.18874778231,32.6512107849121,175.352810840774,0.315580197567039
1,142623.424834384,4488.06316931708,32.6905822753906,175.363671314102,0.318325573538396
1,143362.952456275,4495.9426695606,32.7300186157227,175.374829397709,0.314148679662613
1,144127.308841589,4504.19924712242,32.7711029052734,175.386419160672,0.316787633461176
1,144857.692655619,4512.1560173691,32.8106727600098,175.397680177204,0.314079738788921
1,145583.599416004,4520.12605730339,32.8503112792969,175.410169326017,0.312796355044445
1,146305.035731791,4528.13391759985,32.8900108337402,175.421415779783,0.313030172438429
1,147022.009400832,4536.17345119967,32.9297828674316,175.432746201029,0.312325821648414
1,147734.523906474,4544.2528799757,32.9696159362793,175.4441280063,0.312188116798947
1,148442.578920756,4552.33531089047,33.0095176696777,175.455707432687,0.309441787629309
1,149146.18192598,4560.46922616024,33.049488067627,175.467103700695,0.311183254803095
1,149845.33906485,4568.62836516025,33.089527130127,175.478624148713,0.309532450004192
1,150540.055581479,4576.82708527433,33.1296310424805,175.490211948864,0.309381513878807
1,151230.328909548,4585.03907473285,33.1698036193848,175.501972658308,0.307190524719946
1,151916.164080405,4593.27697013955,33.2100448608398,175.513698815377,0.306872351770679
1,152624.732115914,4601.90660738398,33.2519683837891,175.525783218655,0.308039269869517
1,153328.509261484,4610.54529333933,33.2939643859863,175.538229348263,0.305277542925911
1,154000.701511259,4618.87893951629,33.3344192504883,175.55022190012,0.304715846118372
1,154668.470087111,4627.25110531194,33.374942779541,175.562079750556,0.304725080348649
1,155358.271469088,4636.01676104922,33.4171600341797,175.574412902189,0.304861932618905
1,156043.305767668,4644.78360419426,33.4594535827637,175.587095887694,0.302738505318009
1,156723.571624037,4653.60570718871,33.5018196105957,175.59962474146,0.302444967647524
1,157373.185986036,4662.09649085564,33.5426330566406,175.611844053264,0.301253147249276
1,158018.408226894,4670.61588948684,33.5835151672363,175.624034314119,0.300524971978201
1,158684.789265876,4679.55058259609,33.6261100769043,175.636625548081,0.300455651929277
1,159321.069418859,4688.12513718448,33.6671371459961,175.649147121016,0.299183143025213
1,159952.966751846,4696.77013560962,33.7082366943359,175.661469549541,0.298816949549427
1,160580.488775033,4705.42082139514,33.7494087219238,175.673968177134,0.297882931518569
1,161228.47771745,4714.49172253953,33.7923049926758,175.686810622409,0.297445442228895
1,161871.748360425,4723.57355090066,33.8352813720703,175.699961110585,0.296447228679564
1,162485.828829109,4732.32349776126,33.8766746520996,175.71263961919,0.295776463323204
1,163095.555001561,4741.11871568159,33.9181442260742,175.725245970475,0.29501959819953
1,163700.93878405,4749.93415843562,33.9596900939941,175.738011653202,0.294306593322311
1,164301.982385806,4758.79559463106,34.0013046264648,175.750762190484,0.293530856535463
1,164898.690997271,4767.72032741692,34.0429954528809,175.763525928014,0.292720348434753
1,165491.066262423,4776.65217780237,34.0847625732422,175.776530403556,0.292055325132309
1,166079.108411755,4785.60173583305,34.1266021728516,175.78957782627,0.291382515672678
1,166686.083379112,4794.97328679953,34.1701965332031,175.803062503428,0.290491094159972
1,167288.39001622,4804.34167174407,34.2138710021973,175.816857374704,0.290137943920736
1,167863.129275112,4813.42277931829,34.2559471130371,175.829938888771,0.288924222574675
1,168456.292504946,4822.90460736491,34.2997817993164,175.843703228323,0.287939291618879
1,169044.803121755,4832.38386171798,34.3437004089355,175.85766603731,0.288107748033524
1,169606.296893983,4841.55709931605,34.3860092163086,175.870963119947,0.286863598223798
1,170163.507121176,4850.76726669489,34.428394317627,175.884390574896,0.286006739502077
1,170716.434753057,4860.03792685006,34.4708595275879,175.897839939845,0.284260980326184
1,171265.083299364,4869.29401422022,34.5133972167969,175.911564197912,0.285081340352
1,171831.139329045,4879.00774949421,34.5577239990234,175.925651674474,0.283015885872954
1,172392.584346312,4888.72398500692,34.6021347045898,175.939977163072,0.283296934682304
1,172949.417690302,4898.49160676382,34.6466293334961,175.954297215062,0.282560722696749
1,173480.49405886,4907.92951981995,34.6894950866699,175.968177844348,0.280856807953877
1,174028.304039131,4917.76522235966,34.7341575622559,175.982717310459,0.281453945270231
1,174550.709877011,4927.27540379552,34.7771835327148,175.996729491302,0.279404114199758
1,175089.514816376,4937.18859419822,34.8220176696777,176.011459736504,0.279755773145681
1,175603.273709826,4946.76368367552,34.8652076721191,176.025642017291,0.278401976893242
1,176112.80627479,4956.37019366683,34.9084777832031,176.039903848348,0.278374908092636
1,176618.116565393,4966.02222872566,34.951831817627,176.054214941195,0.277100852108752
1,177119.212548019,4975.7122804864,34.9952659606934,176.068629227375,0.276096385014966
1,177616.097645098,4985.44276327062,35.0387802124023,176.083107957576,0.275497761190198
1,178128.396967969,4995.60511429887,35.0841255187988,176.098271340667,0.273468558123175
1,178616.710971822,5005.40667891996,35.1278076171875,176.112902464367,0.274350523865525
1,179120.10831104,5015.64783805744,35.1733283996582,176.128221086402,0.272066908449841
1,179599.877395581,5025.53040679801,35.2171821594238,176.143018215038,0.272927766903538
1,180075.464151353,5035.46437544364,35.2611198425293,176.15789235202,0.271360286205825
1,180565.646790289,5045.83303704615,35.3069038391113,176.173512577867,0.269935747892777
1,181032.722578933,5055.83038699729,35.3510093688965,176.188588101176,0.26916506807331
1,181495.636906474,5065.86767300399,35.3952026367188,176.203705145453,0.269536115913987
1,181972.661359916,5076.35446278971,35.4412536621094,176.219546912814,0.268527802794032
1,182445.199545989,5086.87643312516,35.4874000549316,176.235523380651,0.267211580730652
1,182895.338443589,5097.05561284162,35.5318565368652,176.250851401744,0.268168871617513
1,183341.339109195,5107.25298688453,35.5763969421387,176.266481487222,0.264523979517766
1,183800.797046972,5117.92380810638,35.6228141784668,176.282644471573,0.26659101571254
1,184238.374293079,5128.2195368945,35.6675338745117,176.298392690644,0.263886727609327
1,184671.835476285,5138.54152500645,35.7123413085938,176.314207117477,0.262834451181719
1,185118.276993691,5149.32708628621,35.759033203125,176.330631963326,0.26293443714585
1,185543.367745821,5159.73239289519,35.8040199279785,176.346613354865,0.261678101323182
1,185964.367703245,5170.18870291296,35.8490943908691,176.362612842859,0.261661171549912
1,186381.281486548,5180.71166672181,35.8942565917969,176.378692929775,0.261605121920274
1,186810.539419082,5191.65845502237,35.9413223266602,176.395783728088,0.258471971289012
1,187219.127041965,5202.24409707974,35.9866676330566,176.41210847087,0.259135385902905
1,187639.74110436,5213.32763370164,36.0339241027832,176.429134421748,0.258995174323853
1,188040.034749676,5224.00682250007,36.0794563293457,176.445822449926,0.256999338975405
1,188452.036554068,5235.1573993215,36.1269035339355,176.463139633631,0.256085269020519
1,188859.662457273,5246.35507478965,36.1744499206543,176.480539211053,0.255190221764091
1,189247.494364939,5257.16683409544,36.2202606201172,176.497395289385,0.254381897231613
1,189631.298065603,5268.02304460063,36.2661666870117,176.514352473591,0.253576622272866
1,190011.080689196,5278.90845064882,36.3121604919434,176.531462221093,0.252530913769869
1,190401.798617961,5290.27621919111,36.3600959777832,176.549309334245,0.251918113859812
1,190773.404928708,5301.30193598057,36.4062805175781,176.566448014109,0.251916096008346
1,191141.012018594,5312.3260376244,36.4525604248047,176.584042166968,0.250431445966232
1,191519.083815672,5323.87219977234,36.5007934570313,176.602166060416,0.249926262079931
1,191878.550029389,5334.9718258971,36.5472640991211,176.619964079354,0.248652735064399
1,192248.176789504,5346.59865042555,36.5956954956055,176.638312952563,0.248229546875705
1,192599.542862803,5357.8275661389,36.6423645019531,176.656200468009,0.247484968320511
1,192946.947693845,5369.12154272275,36.6891250610352,176.674161315404,0.246791542025954
1,193290.396949598,5380.42816400614,36.7359848022461,176.692406146621,0.245776869282775
1,193629.897399973,5391.81728784139,36.7829399108887,176.7105502635,0.245124967143412
1,193978.800642195,5403.67759395301,36.8318786621094,176.729782082127,0.244141742143214
1,194323.451898853,5415.60768779141,36.8809204101563,176.748972755152,0.243345930438127
1,194650.847669742,5427.14734012657,36.9281768798828,176.767577319957,0.242428205180381
1,194974.327942937,5438.71865532722,36.9755325317383,176.786427509525,0.241596313914724
1,195293.898406491,5450.33911636226,37.0229835510254,176.805341518094,0.240765386235194
1,195609.570232834,5461.99117326438,37.0705375671387,176.824439600999,0.239953236195124
1,195933.743573241,5474.18130896216,37.1201019287109,176.84434656435,0.239109689708493
1,196253.718919616,5486.45591891633,37.1697692871094,176.86440041374,0.237969708127428
1,196569.503625245,5498.72850758615,37.2195510864258,176.884821516893,0.237478333538487
1,196869.195796218,5510.61656582145,37.2675170898438,176.90439230304,0.236369035791795
1,197165.034110829,5522.52368849151,37.3155899047852,176.924261921984,0.235927452538544
1,197468.62456864,5534.9777312178,37.3656921386719,176.944945820845,0.234880318440675
1,197756.627112163,5546.99037352937,37.4139709472656,176.965074110677,0.234314753363701
1,198040.800374789,5559.10539151887,37.4623527526855,176.985229917717,0.232607880606954
1,198332.289455985,5571.71214407105,37.5127792358398,177.0065574159,0.232393941653227
1,198608.677460441,5583.90304924847,37.5613746643066,177.027078084746,0.231461829385492
1,198892.090228297,5596.64039321279,37.6120223999023,177.048650553736,0.230635278347183
1,199160.732845603,5608.95666246933,37.660831451416,177.069551876687,0.229274317321285
1,199425.591699069,5621.29984540516,37.7097473144531,177.09066845519,0.229154893722082
1,199697.04065957,5634.20946718356,37.7607307434082,177.112729463272,0.228085924299355
1,199964.419575782,5647.17733330763,37.8118324279785,177.135028124651,0.226959127325479
1,200217.685915108,5659.69702447805,37.8610763549805,177.156629695207,0.226754936748794
1,200467.20714805,5672.29209133182,37.9104270935059,177.178390354577,0.224840982870747
1,200722.748287309,5685.43038840049,37.9618644714355,177.201277451254,0.224620903549912
1,200964.660053018,5698.13587158915,38.0114402770996,177.223402102658,0.223713649496094
1,201202.856025161,5710.91034475695,38.0611228942871,177.245779556073,0.222338136196159
1,201437.342097929,5723.73345508859,38.110912322998,177.268399850415,0.220811102817427
1,201668.130450423,5736.59314146919,38.160816192627,177.291154799629,0.221734018083544
1,201895.232332177,5749.53949562103,38.2108306884766,177.314059282713,0.21985729394146
1,202127.520417308,5763.06208686791,38.2629623413086,177.33817891199,0.219278100956102
1,202355.840233867,5776.65483977408,38.3152160644531,177.362530599686,0.217838791278012
1,202571.647973419,5789.77120780282,38.3655738830566,177.386175870797,0.217004472331121
1,202792.221192778,5803.48239105097,38.4180679321289,177.4109226345,0.217111079619729
1,203008.863816612,5817.25840344002,38.4706840515137,177.435992757214,0.215113073228061
1,203213.479264838,5830.55719012373,38.5213928222656,177.460295410007,0.214709851428371
1,203414.484259312,5843.93611175228,38.5722198486328,177.484740866829,0.214598847137276
1,203619.711017879,5857.9179290314,38.6251983642578,177.510540083625,0.212781717742936
1,203813.381282513,5871.42334429555,38.6762580871582,177.535595540618,0.211951223521198
1,204003.470349671,5885.00391933678,38.7274360656738,177.560862097042,0.211337826565135
1,204189.988455898,5898.6198774167,38.7787284851074,177.58652216158,0.209324635831721
1,204372.949373552,5912.31119970008,38.8301429748535,177.612259493082,0.209816115181747
1,204552.36632257,5926.09789157158,38.8816719055176,177.638244155537,0.20923393148837
1,204728.247328905,5939.93796719197,38.9333229064941,177.66471863694,0.207011645842466
1,204900.600323626,5953.82716606958,38.9850921630859,177.691427690586,0.206064866457025
1,205069.440026271,5967.77869616688,39.0369834899902,177.718323588054,0.205620877283671
1,205234.782674172,5981.83063239748,39.0889930725098,177.745438785098,0.20573546406545
1,205396.636648943,5995.91943387208,39.1411247253418,177.773107020117,0.203001231492606
1,205561.276977918,6010.67941684472,39.1954727172852,177.801952854207,0.203868741279421
1,205716.050343055,6024.91801214199,39.2478561401367,177.830224012356,0.201458755860998
1,205867.371207803,6039.24466265585,39.3003616333008,177.858698468681,0.201437610886221
1,206015.25031057,6053.60920106653,39.3529891967773,177.887639638133,0.199468673906799
1,206159.703488983,6068.07643710488,39.4057426452637,177.916726309015,0.199961885380037
1,206300.742980026,6082.6112522275,39.4586219787598,177.946295508622,0.19836657349148
1,206438.380355784,6097.21698152865,39.5116271972656,177.976231751981,0.197464802460364
1,206572.62720106,6111.88324904796,39.5647583007813,178.006564398003,0.196326762638002
1,206703.498198413,6126.63366741627,39.6180191040039,178.037210728899,0.195951447877571
1,206831.006576533,6141.48927278096,39.6714057922363,178.068242176619,0.195392072465734
1,206955.161351656,6156.37329867873,39.7249221801758,178.099933238837,0.192930819426512
1,207075.976260816,6171.37715034672,39.7785682678223,178.131779985342,0.193612365242962
1,207193.46426743,6186.42807231685,39.8323440551758,178.16426083951,0.191321444468851
1,207307.639771611,6201.56172918278,39.8862495422363,178.197114180253,0.191007896626966
1,207418.516570107,6216.76348402609,39.9402885437012,178.230430702606,0.189838351269162
1,207526.111124324,6232.06918042552,39.994457244873,178.264159091849,0.189614123187138
1,207630.435214228,6247.46158355072,40.0487594604492,178.298470911042,0.188285477437276
1,207735.474561822,6263.52650448002,40.1053771972656,178.334830218017,0.18664698416998
1,207833.163785573,6279.08246840633,40.1599540710449,178.37018173526,0.186410649140452
1,207927.622519296,6294.70842182023,40.2146644592285,178.406194946852,0.184978377302902
1,208018.864287675,6310.41586824241,40.2695121765137,178.442787726346,0.184049881969486
1,208106.903489443,6326.19166142246,40.3244972229004,178.479975147382,0.182918624012036
1,208191.757119565,6342.06603535976,40.3796195983887,178.517698075453,0.182429658393044
1,208273.441044971,6358.01152455316,40.4348793029785,178.55610797193,0.18126616936106
1,208351.971476184,6374.05823437796,40.4902763366699,178.595114138133,0.180753966478636
1,208427.363906673,6390.19487457244,40.5458145141602,178.634826498332,0.179760923126362
1,208502.459285961,6407.08851727311,40.6037216186523,178.676890443017,0.178899976299165
1,208571.49456872,6423.40840339079,40.6595497131348,178.718202608342,0.177537743977413
1,208637.434652793,6439.83617218536,40.7155151367188,178.760256364028,0.17672850732613
1,208702.744111965,6457.00078310941,40.7738761901855,178.804950975407,0.175315533587974
1,208762.415114957,6473.5762233129,40.830135345459,178.848804819286,0.1741693679958
1,208819.039004815,6490.26434420289,40.8865394592285,178.893436698042,0.17352786095965
1,208872.633584532,6507.02614410903,40.9430885314941,178.939046275755,0.172429168893345
1,208923.216601264,6523.9240228946,40.9997863769531,178.985521487555,0.171949611089163
1,208970.804057162,6540.87791617264,41.0566291809082,179.033133299231,0.170518087936163
1,209015.413691278,6557.948525696,41.1136207580566,179.081697354951,0.169858173667317
1,209057.063578921,6575.11789646208,41.1707649230957,179.131378771791,0.16889041554225
1,209095.770733659,6592.42928839662,41.2280540466309,179.182219887601,0.168182142273683
1,209131.548921904,6609.80051989962,41.2854957580566,179.234469306849,0.166524090760896
1,209164.413942075,6627.25027335128,41.343090057373,179.287993806552,0.165329788644526
1,209194.385069434,6644.84446789872,41.4008331298828,179.342767174117,0.164750716036047
1,209223.455536447,6663.87834576226,41.4632148742676,179.405667338342,0.163261107565494
1,209249.271734843,6683.0682291124,41.5259323120117,179.468278360661,0.162317328335781
1,209271.782414468,6702.4677177623,41.5888328552246,179.532661432031,0.161463831671723
1,209291.011405616,6721.90936101005,41.651912689209,179.599172775245,0.160277936284162
1,209306.182343495,6740.38688288659,41.7116584777832,179.663730679721,0.159275356827828
1,209318.472079714,6759.00640262897,41.7715682983398,179.730308942296,0.158162889477131
1,209328.365362275,6778.84967623493,41.8351821899414,179.803219112866,0.157057283739774
1,209335.069646516,6798.86519077659,41.8989868164063,179.878771653487,0.155545153479208
1,209338.497003873,6817.80771972216,41.959415435791,179.95262739016,0.155198244206966
1,209339.078162933,6838.05027224071,42.0235862731934,180.033363074061,0.153960430036448
1,209336.770279911,6857.31054804302,42.0843696594238,180.112782311479,0.152148409719079
1,209331.706920491,6876.65920703196,42.145320892334,180.195210017892,0.151843432288831
1,209323.366523937,6897.3031042961,42.2100486755371,180.28586131457,0.150392182290551
1,209312.701158329,6916.90678537776,42.2713584899902,180.375118686817,0.149335047220596
1,209298.483654996,6937.80616280366,42.3364677429199,180.473538185488,0.148613439063564
1,209282.320810953,6957.66850074442,42.398136138916,180.570559400993,0.147300759252125
1,209262.339792596,6978.89752551202,42.4636306762695,180.678152477266,0.146685701961313
1,209240.781705569,6999.03147189773,42.5256690979004,180.784770327001,0.144807708350319
1,209216.636464903,7019.34045425653,42.5878868103027,180.896725190172,0.144125387514735
1,209188.275811045,7040.91728497606,42.6539649963379,181.021328602388,0.142519495827076
1,209158.879470456,7061.48463896258,42.7165565490723,181.145409368006,0.141843138462238
1,209125.018303555,7083.41358590727,42.783031463623,181.284238505221,0.140777610820676
1,209090.48172632,7104.30325680001,42.846004486084,181.423259439099,0.139721883280808
1,209051.234707672,7126.54629256555,42.9128837585449,181.579596756498,0.13845593804985
1,209011.664184524,7147.73551987199,42.9762420654297,181.737006220597,0.137306488578781
1,208969.687125156,7169.03998705807,43.0397911071777,181.904833755143,0.136183110645959
1,208922.649262482,7191.69929842561,43.1072845458984,182.094826683981,0.135075750640006
1,208875.805461228,7213.34471499459,43.1712265014648,182.288178187426,0.133792720113815
1,208823.674697263,7236.37338129241,43.2391395568848,182.509077903562,0.132744667530193
1,208768.969092106,7259.62941886463,43.3072700500488,182.749328349005,0.131323246590539
1,208714.967513631,7281.73564550768,43.3718185424805,182.996417957364,0.130341547450469
1,208658.724599971,7304.01059316144,43.4365653991699,183.265963222743,0.128972993062047
1,208596.768432669,7327.73899708272,43.5053367614746,183.579286754943,0.128506583370741
1,208536.013620368,7350.35122286804,43.5704956054688,183.906556110264,0.126509394619638
1,208469.350716616,7374.46726105791,43.6397094726563,184.292625766355,0.126183274408927
1,208404.214431186,7397.41953002901,43.7052841186523,184.701038383435,0.124240648690355
1,208336.997043288,7420.55210640381,43.771068572998,185.161769960841,0.123596102185115
1,208263.587950407,7445.21331956775,43.8409461975098,185.717439363957,0.121993768880487
1,208192.179525583,7468.72115278543,43.907154083252,186.323171470267,0.121209617826804
1,208114.405244862,7493.7646744256,43.9774894714355,187.069988892749,0.119641830911446
